date,Battery (Charging) -  GWh,Pumps -  GWh,Coal (Brown) -  GWh,Coal (Black) -  GWh,Bioenergy (Biogas) -  GWh,Bioenergy (Biomass) -  GWh,Distillate -  GWh,Gas (Steam) -  GWh,Gas (CCGT) -  GWh,Gas (OCGT) -  GWh,Gas (Reciprocating) -  GWh,Gas (Waste Coal Mine) -  GWh,Battery (Discharging) -  GWh,Hydro -  GWh,Wind -  GWh,Solar (Utility) -  GWh,Solar (Rooftop) -  GWh,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biogas) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Pumps Market Value - AUD,Coal (Brown) Market Value - AUD,Coal (Black) Market Value - AUD,Bioenergy (Biogas) Market Value - AUD,Bioenergy (Biomass) Market Value - AUD,Distillate Market Value - AUD,Gas (Steam) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Gas (Waste Coal Mine) Market Value - AUD,Battery (Discharging) Market Value - AUD,Hydro Market Value - AUD,Wind Market Value - AUD,Solar (Utility) Market Value - AUD,Solar (Rooftop) Market Value - AUD
2024-04-25,-1.83,-6.08,82.63,229.80,0.10,0.59,0.00,3.19,10.90,7.76,0.74,1.22,0.84,30.23,66.56,38.22,57.21,98747.00,210785.00,1.83,106.40,0.00,2041.00,5672.00,5455.00,650.80,874.80,621.22,78.08,9869.00,-36802.00,6315121.00,19474248.00,7660.00,40835.00,0.00,327834.00,1145820.00,950409.00,97744.00,85510.00,89889.00,2608397.00,4869138.00,276407.00,-86015.00
2024-04-26,-1.51,-4.39,84.37,245.70,0.10,0.59,0.00,7.29,18.06,10.76,1.65,1.24,2.00,47.53,37.29,45.52,51.08,100107.00,225363.00,1.85,106.70,4.42,4347.00,10324.00,7617.00,1439.00,887.20,639.88,123.17,148200.00,186134.00,11894485.00,28705928.00,11264.00,62462.00,683.10,1181657.00,2795604.00,1996281.00,291700.00,131989.00,388812.00,5450289.00,4659575.00,3104201.00,3488007.00
2024-04-27,-2.00,-5.68,78.93,231.40,0.27,0.59,0.00,6.19,10.83,9.97,1.05,1.27,1.59,44.82,34.26,44.68,60.86,93677.00,212180.00,4.80,106.80,0.01,3858.00,5452.00,7565.00,920.00,910.90,625.53,100.00,43717.00,-36368.00,8961524.00,22874533.00,24666.00,46514.00,1.46,1049209.00,1436101.00,1707619.00,219681.00,99666.00,304059.00,4536454.00,3417322.00,777734.00,445271.00
2024-04-28,-2.21,-3.40,74.72,224.80,0.36,0.59,0.00,3.32,8.61,7.13,0.68,1.28,1.62,37.88,63.04,34.06,60.88,89040.00,206353.00,6.41,106.70,0.06,2261.00,5024.00,5247.00,591.90,916.00,602.99,90.15,-285.00,-76439.00,6507017.00,21491461.00,29919.00,45215.00,6.13,392455.00,1178332.00,1338096.00,133242.00,99129.00,330323.00,3444405.00,4862110.00,258023.00,-867145.00
2024-04-29,-2.07,-3.46,75.17,238.40,0.27,0.33,0.82,6.99,13.18,12.04,1.96,1.48,1.91,46.22,81.03,35.39,50.47,90136.00,218734.00,4.91,58.85,790.20,4546.00,7811.00,8623.00,1715.00,1039.00,595.31,120.68,182188.00,25382.00,10268614.00,27511504.00,35698.00,17438.00,166153.00,1086986.00,1923046.00,2091066.00,303681.00,150902.00,357639.00,5303342.00,9353045.00,1998160.00,3240147.00
2024-04-30,-2.06,-3.73,69.81,253.30,0.67,0.24,0.54,1.65,11.05,11.96,1.11,1.67,1.66,42.72,99.37,36.12,46.45,83199.00,232186.00,12.00,42.58,543.20,1171.00,7066.00,8495.00,966.30,1153.00,584.84,112.92,95745.00,126871.00,7255279.00,30040673.00,84606.00,35324.00,114208.00,170532.00,1480582.00,1904415.00,154443.00,171078.00,274568.00,4782586.00,9956038.00,2432958.00,1953761.00
2024-05-01,-2.54,-1.67,72.77,244.00,0.65,0.54,0.03,1.63,11.43,7.61,1.16,1.74,1.69,38.35,99.78,38.22,56.32,87250.00,223580.00,11.70,97.43,32.57,1158.00,7216.00,5428.00,1016.00,1205.00,571.95,90.84,80711.00,79956.00,6269197.00,22575201.00,61983.00,41364.00,1493.00,140636.00,1290626.00,1009082.00,133140.00,132979.00,221951.00,4283439.00,8781383.00,1285482.00,930192.00
2024-05-02,-2.18,-0.65,79.32,237.60,0.27,0.49,0.85,3.35,12.96,11.84,1.24,1.71,1.98,45.53,92.73,38.37,50.25,95614.00,218398.00,4.83,88.16,812.50,2372.00,8337.00,8418.00,1080.00,1185.00,584.23,154.94,133519.00,13946.00,9529764.00,37477075.00,31588.00,46292.00,210774.00,459375.00,1873300.00,3650691.00,202723.00,143950.00,490440.00,10374235.00,12743949.00,1606546.00,1922918.00
2024-05-03,-2.49,-2.43,77.13,253.00,0.53,0.64,0.28,4.87,12.11,20.94,1.66,1.55,1.83,50.79,79.19,27.07,45.82,92036.00,231914.00,9.47,115.20,258.60,3043.00,7282.00,15179.00,1455.00,1087.00,615.52,181.49,321409.00,137992.00,12537012.00,43521055.00,170890.00,67413.00,155140.00,768796.00,2128601.00,4739331.00,313230.00,177175.00,642528.00,12130486.00,13329632.00,2541662.00,4979218.00
2024-05-04,-1.56,-2.58,92.72,248.20,0.58,0.59,0.14,0.79,10.38,14.07,1.67,1.31,1.57,35.24,70.91,27.22,40.69,109451.00,227607.00,10.47,105.30,121.20,562.80,6276.00,9825.00,1456.00,941.60,657.56,114.41,111029.00,101496.00,11055664.00,26674527.00,64597.00,55824.00,22628.00,96127.00,1428312.00,2003343.00,251298.00,126157.00,232596.00,4901365.00,8221961.00,1803190.00,3008207.00
2024-05-05,-2.51,-4.40,87.35,243.80,0.36,0.59,0.16,1.08,9.62,8.82,0.72,1.35,1.52,32.39,75.50,32.59,43.74,103337.00,223620.00,6.41,106.80,144.20,764.70,5883.00,6259.00,632.40,968.90,641.51,98.34,28609.00,214775.00,6380257.00,27149131.00,40523.00,59976.00,37885.00,56702.00,1152527.00,1368792.00,88587.00,137176.00,223943.00,3873662.00,5596177.00,1568633.00,1283698.00
2024-05-06,-2.00,-6.85,89.88,234.30,0.34,0.59,0.00,2.89,9.46,12.06,1.06,1.16,1.29,32.94,91.42,38.44,53.07,106229.00,214826.00,6.05,106.90,0.00,1733.00,6020.00,8440.00,926.90,831.60,605.50,87.32,42750.00,179579.00,6854563.00,20603190.00,37123.00,41591.00,0.10,299435.00,1043405.00,1520793.00,138726.00,76437.00,166317.00,3992398.00,7802862.00,1375051.00,966959.00
2024-05-07,-2.00,-5.34,100.70,244.60,0.35,0.54,0.43,3.56,12.83,20.07,1.59,1.46,2.12,43.36,59.87,34.98,50.45,119409.00,224419.00,6.25,96.59,400.00,2232.00,7443.00,13870.00,1392.00,1022.00,650.13,463.14,180848.00,228708.00,14167700.00,125554376.00,578173.00,55468.00,734138.00,546327.00,3938216.00,18820802.00,281970.00,168316.00,1847416.00,40199587.00,20405110.00,3226962.00,2914569.00
2024-05-08,-2.68,-4.06,104.40,225.60,0.40,0.00,0.90,2.48,17.19,27.78,0.90,1.65,2.25,50.51,59.73,30.70,48.44,124390.00,207272.00,7.23,0.00,853.60,1761.00,10026.00,19544.00,785.60,1140.00,646.02,1527.20,886226.00,379381.00,16836953.00,393909252.00,2207494.00,0.00,2842209.00,429736.00,24059284.00,79870667.00,153901.00,180233.00,5328049.00,156897690.00,48542472.00,21381015.00,12939040.00
2024-05-09,-1.97,-5.18,106.20,242.50,0.36,0.00,0.24,1.70,17.83,33.68,1.88,1.38,1.52,45.33,58.33,23.41,41.90,126503.00,222443.00,6.57,0.00,218.80,1204.00,9876.00,23127.00,1643.00,947.60,678.19,201.71,364654.00,733785.00,23471224.00,43469088.00,94852.00,0.00,41446.00,362796.00,3594435.00,7754486.00,427494.00,152156.00,392062.00,10520248.00,11325917.00,4155427.00,7168802.00
2024-05-10,-1.71,-6.36,106.10,255.50,0.55,0.00,0.02,1.60,14.97,21.37,1.84,1.63,1.54,44.38,60.53,21.48,40.94,126317.00,234420.00,9.97,0.00,18.32,1138.00,7343.00,14217.00,1606.00,1120.00,684.27,169.22,254296.00,562591.00,20045110.00,39509713.00,107626.00,0.00,2520.00,316481.00,2642921.00,4171222.00,365659.00,174524.00,335617.00,8563336.00,10121004.00,2601909.00,4791349.00
2024-05-11,-2.02,-5.95,105.70,266.00,0.38,0.00,0.00,1.00,12.01,9.25,1.98,1.71,1.69,29.05,62.09,19.86,34.98,125835.00,243953.00,6.81,0.00,0.00,708.90,6087.00,6631.00,1730.00,1185.00,718.08,117.32,143719.00,319027.00,11760908.00,30187395.00,47830.00,0.00,0.00,140198.00,1606978.00,1434478.00,330072.00,153266.00,298753.00,4175265.00,7195145.00,1226273.00,1991445.00
2024-05-12,-2.02,-5.03,102.80,256.90,0.36,0.00,0.00,1.43,12.18,11.79,1.94,1.66,1.20,31.50,32.14,32.05,46.55,122357.00,235661.00,6.51,0.00,0.01,1015.00,6612.00,7941.00,1694.00,1150.00,716.40,119.57,92023.00,93115.00,12854656.00,28923302.00,40350.00,0.00,0.81,237283.00,2128003.00,2080701.00,394611.00,155865.00,232610.00,4973849.00,3835971.00,1341553.00,1513552.00
2024-05-13,-2.10,-3.95,103.30,258.90,0.51,0.00,0.10,3.61,17.18,15.73,2.06,1.72,1.74,32.45,44.37,34.64,54.92,122829.00,237559.00,9.12,0.00,143.90,2306.00,9595.00,11142.00,1801.00,1186.00,683.98,127.09,171536.00,-87170.00,14294979.00,29491452.00,63109.00,0.00,29467.00,725449.00,3317126.00,2950091.00,477524.00,141440.00,352491.00,5331545.00,5571072.00,1660422.00,1323986.00
2024-05-14,-2.64,-3.14,105.10,260.00,0.61,0.00,0.00,5.56,18.77,17.91,1.88,1.58,1.96,36.91,34.56,35.28,55.73,125088.00,238712.00,10.92,0.00,0.07,3492.00,10726.00,12553.00,1639.00,1103.00,689.96,145.02,197849.00,28335.00,15585765.00,35164106.00,81081.00,0.00,11.19,1250825.00,3398209.00,3880233.00,423580.00,141051.00,399523.00,7408047.00,4559891.00,2022224.00,2231144.00
2024-05-15,-2.10,-3.11,103.70,261.80,0.65,0.00,0.00,4.27,19.35,18.51,1.33,1.53,2.08,38.72,38.76,32.52,54.11,123519.00,240229.00,11.72,0.72,0.81,2690.00,11018.00,12406.00,1162.00,1068.00,685.35,137.77,136290.00,42909.00,15564988.00,34734036.00,85138.00,577.30,35.08,836123.00,3459591.00,3470804.00,292225.00,152110.00,468668.00,5696399.00,4549734.00,1457059.00,1669022.00
2024-05-16,-2.62,-0.94,106.10,272.20,0.50,0.57,0.00,4.92,19.58,15.90,1.50,1.73,2.36,42.75,36.57,33.14,43.87,126306.00,249532.00,9.09,103.10,0.00,3097.00,11250.00,10635.00,1310.00,1196.00,697.82,142.10,241771.00,54135.00,16103896.00,37148464.00,76992.00,63122.00,0.64,975384.00,3250632.00,2928479.00,296638.00,192178.00,459264.00,6713297.00,4744248.00,2398845.00,3007057.00
2024-05-17,-2.30,-3.42,96.64,264.10,0.67,0.34,0.00,1.35,16.87,9.60,0.96,1.75,1.98,30.42,77.30,36.63,46.34,114060.00,241851.00,11.98,60.50,0.05,954.00,10874.00,6458.00,838.80,1210.00,649.71,99.29,166274.00,104003.00,10218122.00,25562720.00,68266.00,26416.00,4.94,150993.00,1862904.00,1247886.00,131226.00,123270.00,268024.00,3619351.00,7993883.00,1511577.00,1821543.00
2024-05-18,-1.85,-7.51,90.56,251.10,0.32,0.52,0.00,4.35,8.70,11.05,1.13,1.79,1.51,28.28,85.42,31.20,53.99,107088.00,229799.00,5.72,93.27,0.00,2702.00,4605.00,7821.00,985.00,1242.00,632.12,78.07,-1283.00,-13032.00,7298869.00,17303624.00,24554.00,16395.00,0.00,666283.00,954465.00,1609687.00,187795.00,41397.00,251436.00,3348875.00,6389618.00,685171.00,-447170.00
