Time,Solar (Rooftop) - MW,Solar (Utility) - MW,Wind - MW,Battery (Discharging) - MW,Gas (Reciprocating) - MW,Gas (OCGT) - MW,Gas (CCGT) - MW,Gas (Steam) - MW,Distillate - MW,Imports - MW,Exports - MW,Battery (Charging) - MW,Temperature - C,Price - AUD/MWh
2019-12-14 23:05,0.00,-0.20,200.59,10.29,148.61,0.00,654.51,353.97,0.02,0.74,0.00,-1.93,15.43,61.79
2019-12-14 23:10,0.00,-0.20,203.45,0.20,148.50,0.00,645.47,331.01,0.02,21.89,0.00,-2.03,15.47,61.79
2019-12-14 23:15,0.00,-0.20,200.94,19.62,148.99,0.00,650.87,313.75,0.02,54.63,0.00,-1.93,15.50,61.79
2019-12-14 23:20,0.00,-0.20,217.60,0.00,148.04,0.00,638.12,292.33,0.02,57.53,0.00,-14.97,15.53,61.79
2019-12-14 23:25,0.00,-0.20,225.31,2.24,149.00,0.00,632.64,265.89,0.02,65.35,0.00,-1.98,15.57,61.79
2019-12-14 23:30,0.00,-0.20,224.82,0.00,147.39,0.00,618.37,252.12,0.02,56.39,0.00,-3.53,15.60,65.53
2019-12-14 23:35,0.00,-0.20,232.95,0.00,149.40,0.00,650.71,232.42,0.02,68.47,0.00,-9.46,15.47,65.53
2019-12-14 23:40,0.00,-0.20,230.91,0.90,148.71,0.00,652.15,237.31,0.02,30.60,0.00,-0.17,15.33,65.53
2019-12-14 23:45,0.00,-0.20,215.31,0.00,148.87,0.00,650.25,236.80,0.02,47.81,0.00,-2.61,15.20,65.53
2019-12-14 23:50,0.00,-0.20,214.04,0.60,148.36,0.00,645.60,229.98,0.02,61.77,0.00,-0.17,15.07,65.53
2019-12-14 23:55,0.00,-0.20,200.99,22.86,148.13,0.00,652.78,240.84,0.02,118.16,0.00,-0.07,14.93,65.53
2019-12-15 00:00,0.00,-0.20,213.76,3.41,150.07,0.00,645.37,238.35,0.02,214.42,0.00,-0.09,14.80,75.28
2019-12-15 00:05,0.00,-0.20,214.54,0.00,150.65,0.00,621.30,230.98,0.02,237.78,0.00,-33.18,15.00,75.28
2019-12-15 00:10,0.00,-0.20,195.16,3.71,150.61,0.00,652.47,232.09,0.02,276.59,0.00,-17.08,15.20,75.28
2019-12-15 00:15,0.00,-0.20,192.89,2.12,150.23,0.00,650.64,232.59,0.02,275.15,0.00,-15.97,15.40,75.28
2019-12-15 00:20,0.00,-0.20,201.39,0.00,149.40,0.00,650.50,238.00,0.02,256.08,0.00,-8.85,15.60,75.28
2019-12-15 00:25,0.00,-0.20,207.90,6.68,149.89,0.00,652.26,235.43,0.02,250.74,0.00,-0.07,15.80,75.28
2019-12-15 00:30,0.00,-0.20,217.29,0.01,150.64,0.00,646.20,230.67,0.02,374.99,0.00,0.00,16.00,78.32
2019-12-15 00:35,0.00,-0.20,211.07,10.17,10.25,0.00,652.55,228.51,0.02,352.35,0.00,-0.08,15.97,78.32
2019-12-15 00:40,0.00,-0.20,203.64,0.10,10.39,0.00,645.53,205.77,0.02,368.59,0.00,-0.18,15.93,78.32
2019-12-15 00:45,0.00,-0.20,197.90,0.90,10.73,0.00,650.76,191.90,0.02,370.34,0.00,-0.21,15.90,78.32
2019-12-15 00:50,0.00,-0.20,188.63,0.10,10.61,0.00,646.31,192.46,0.02,355.48,0.00,-0.06,15.87,78.32
2019-12-15 00:55,0.00,-0.20,160.01,18.82,11.06,0.00,651.80,192.34,0.02,382.54,0.00,-0.08,15.83,78.32
2019-12-15 01:00,0.00,-0.20,149.14,9.43,10.82,0.00,646.45,187.35,0.02,416.05,0.00,-0.16,15.80,83.57
2019-12-15 01:05,0.00,-0.20,140.38,7.33,10.39,0.00,653.34,168.94,0.02,407.36,0.00,-0.19,15.73,83.57
2019-12-15 01:10,0.00,-0.20,140.69,14.91,10.79,0.00,652.32,167.62,0.02,423.60,0.00,-0.06,15.67,83.57
2019-12-15 01:15,0.00,-0.20,132.24,0.00,10.59,0.00,655.28,174.95,0.02,412.12,0.00,-1.57,15.60,83.57
2019-12-15 01:20,0.00,-0.20,131.05,0.00,10.39,0.00,649.14,172.86,0.02,398.21,0.00,-9.71,15.53,83.57
2019-12-15 01:25,0.00,-0.20,139.31,11.00,10.57,0.00,653.80,173.46,0.02,409.01,0.00,-0.05,15.47,83.57
2019-12-15 01:30,0.00,-0.20,129.98,0.00,10.28,0.00,648.41,172.07,0.02,351.74,0.00,-29.88,15.40,68.60
2019-12-15 01:35,0.00,-0.20,142.44,0.00,41.18,0.00,647.92,174.93,0.02,356.20,0.00,-31.32,15.40,68.60
2019-12-15 01:40,0.00,-0.20,128.73,0.00,45.46,0.00,651.00,178.77,0.02,301.46,0.00,-26.39,15.40,68.60
2019-12-15 01:45,0.00,-0.20,126.26,22.80,45.58,0.00,650.51,181.89,0.02,293.48,0.00,-0.12,15.40,68.60
2019-12-15 01:50,0.00,-0.20,125.99,0.10,45.85,0.00,648.43,190.89,0.02,269.15,0.00,0.00,15.40,68.60
2019-12-15 01:55,0.00,-0.20,119.23,0.10,45.17,0.00,652.91,192.16,0.02,258.53,0.00,-0.10,15.40,68.60
2019-12-15 02:00,0.00,-0.20,110.04,0.00,45.46,0.00,651.62,187.03,0.02,289.20,0.00,-0.25,15.40,60.89
2019-12-15 02:05,0.00,-0.20,100.80,6.90,45.43,0.00,655.48,178.86,0.02,295.06,0.00,0.00,15.32,60.89
2019-12-15 02:10,0.00,-0.20,91.80,0.00,45.29,0.00,646.76,163.80,0.02,335.18,0.00,-0.08,15.23,60.89
2019-12-15 02:15,0.00,-0.20,103.45,0.08,45.20,0.00,628.62,155.44,0.02,372.35,0.00,-22.50,15.15,60.89
2019-12-15 02:20,0.00,-0.20,113.46,5.67,45.50,0.00,632.87,146.76,0.02,351.53,0.00,0.00,15.07,60.89
2019-12-15 02:25,0.00,-0.20,106.99,0.00,45.04,0.00,631.17,136.99,0.02,380.05,0.00,-0.08,14.98,60.89
2019-12-15 02:30,0.00,-0.20,108.36,0.00,44.91,0.00,600.43,126.21,0.02,385.71,0.00,-0.09,14.90,62.22
2019-12-15 02:35,0.00,-0.20,111.53,14.80,45.43,0.00,561.42,112.87,0.02,425.42,0.00,-6.91,14.75,62.22
2019-12-15 02:40,0.00,-0.20,110.42,15.40,46.05,0.00,523.23,100.53,0.02,483.34,0.00,-7.00,14.60,62.22
2019-12-15 02:45,0.00,-0.20,95.97,0.00,46.05,0.00,478.92,101.95,0.02,527.78,0.00,-37.02,14.45,62.22
2019-12-15 02:50,0.00,-0.20,91.16,0.00,45.65,0.00,446.04,98.28,0.02,545.15,0.00,-7.30,14.30,62.22
2019-12-15 02:55,0.00,-0.20,103.68,9.80,45.04,0.00,427.19,91.91,0.02,585.17,0.00,-6.04,14.15,62.22
2019-12-15 03:00,0.00,-0.20,101.21,0.30,45.01,0.00,412.61,87.95,0.02,507.98,0.00,-2.07,14.00,61.26
2019-12-15 03:05,0.00,-0.20,97.90,10.00,91.65,0.00,415.29,91.61,0.02,518.39,0.00,-5.18,13.93,61.26
2019-12-15 03:10,0.00,-0.20,92.83,0.00,100.19,0.00,418.13,89.94,0.02,528.10,0.00,-9.42,13.87,61.26
2019-12-15 03:15,0.00,-0.20,92.83,0.00,100.27,0.00,415.10,97.11,0.02,574.00,0.00,-39.36,13.80,61.26
2019-12-15 03:20,0.00,-0.20,93.95,0.00,100.13,0.00,384.52,92.49,0.02,578.71,0.00,-9.01,13.73,61.26
2019-12-15 03:25,0.00,-0.20,97.88,9.62,99.90,0.00,383.58,86.13,0.02,589.15,0.00,-0.07,13.67,61.26
2019-12-15 03:30,0.00,-0.20,108.59,9.61,98.97,0.00,363.57,93.72,0.02,533.27,0.00,0.00,13.60,59.63
2019-12-15 03:35,0.00,-0.20,115.73,8.03,100.59,0.00,383.25,89.28,0.02,493.16,0.00,0.00,13.55,59.63
2019-12-15 03:40,0.00,-0.20,109.91,5.80,99.79,0.00,403.56,88.58,0.02,461.21,0.00,-0.02,13.50,59.63
2019-12-15 03:45,0.00,-0.20,104.56,0.00,99.53,0.00,413.82,91.77,0.02,506.90,0.00,-28.20,13.45,59.63
2019-12-15 03:50,0.00,-0.20,102.57,26.20,100.63,0.00,391.52,89.62,0.02,486.21,0.00,-0.02,13.40,59.63
2019-12-15 03:55,0.00,-0.20,95.57,0.00,99.61,0.00,409.12,94.59,0.02,524.22,0.00,-16.07,13.35,59.63
2019-12-15 04:00,0.00,-0.20,96.43,10.20,99.98,0.00,385.94,89.95,0.02,516.98,0.00,-0.08,13.30,58.28
2019-12-15 04:05,0.00,-0.20,101.51,1.90,99.84,0.00,390.17,89.93,0.02,525.43,0.00,-0.01,13.22,58.28
2019-12-15 04:10,0.00,-0.20,97.43,0.40,100.42,0.00,373.63,88.31,0.02,521.71,0.00,-0.13,13.13,58.28
2019-12-15 04:15,0.00,-0.20,94.91,0.00,100.56,0.00,381.57,86.48,0.02,521.32,0.00,-8.72,13.05,58.28
2019-12-15 04:20,0.00,-0.20,99.27,7.64,100.57,0.00,364.20,87.96,0.02,530.55,0.00,-0.15,12.97,58.28
2019-12-15 04:25,0.00,-0.20,93.97,6.60,100.30,0.00,355.28,90.00,0.02,531.16,0.00,-0.09,12.88,58.28
2019-12-15 04:30,0.00,-0.20,91.40,12.90,100.48,0.00,360.48,90.39,0.02,549.34,0.00,-0.15,12.80,67.36
2019-12-15 04:35,0.00,-0.20,87.22,0.00,59.86,0.00,389.64,90.24,0.02,531.91,0.00,-0.41,12.98,67.36
2019-12-15 04:40,0.00,-0.20,89.93,0.00,59.45,0.00,409.51,92.41,0.02,506.66,0.00,-19.27,13.17,67.36
2019-12-15 04:45,0.00,-0.20,81.47,1.40,60.87,0.00,416.00,89.61,0.02,501.62,0.00,-0.14,13.35,67.36
2019-12-15 04:50,0.00,-0.20,79.56,0.20,60.78,0.00,420.09,88.57,0.02,517.07,0.00,-0.16,13.53,67.36
2019-12-15 04:55,0.00,-0.20,88.21,37.85,60.41,0.00,418.16,89.37,0.02,505.15,0.00,-0.27,13.72,67.36
2019-12-15 05:00,0.00,-0.20,88.06,0.00,60.49,0.00,420.69,91.66,0.02,504.92,0.00,-0.19,13.90,67.41
2019-12-15 05:05,0.00,-0.20,94.59,11.75,60.06,0.00,421.54,90.65,0.02,528.42,0.00,-0.04,13.82,67.41
2019-12-15 05:10,0.01,-0.20,108.45,0.00,59.56,0.00,410.51,91.84,0.02,511.44,0.00,-12.68,13.73,67.41
2019-12-15 05:15,0.01,-0.20,110.16,6.95,59.97,0.00,422.53,87.90,0.02,517.58,0.00,-6.18,13.65,67.41
2019-12-15 05:20,0.01,-0.20,116.15,5.37,60.75,0.00,414.53,92.25,0.02,517.14,0.00,-15.28,13.57,67.41
2019-12-15 05:25,0.02,-0.20,104.51,0.00,60.35,0.00,413.04,91.64,0.02,503.27,0.00,-13.62,13.48,67.41
2019-12-15 05:30,0.02,-0.20,102.90,8.41,59.27,0.00,413.93,87.06,0.02,510.69,0.00,-5.57,13.40,64.31
2019-12-15 05:35,1.52,-0.20,94.05,27.00,59.59,0.00,411.03,89.04,0.02,515.64,0.00,-0.10,13.42,64.31
2019-12-15 05:40,3.02,-0.20,99.74,1.14,59.75,0.00,414.98,92.51,0.02,516.83,0.00,-0.02,13.43,64.31
2019-12-15 05:45,4.53,-0.20,85.94,0.00,60.55,0.00,421.12,89.33,0.02,528.25,0.00,-27.61,13.45,64.31
2019-12-15 05:50,6.03,-0.20,96.32,0.00,60.24,0.00,418.63,88.98,0.02,534.54,0.00,-4.65,13.47,64.31
2019-12-15 05:55,7.53,-0.20,98.63,0.64,61.01,0.00,411.16,89.90,0.02,495.06,0.00,-0.08,13.48,64.31
2019-12-15 06:00,9.03,-0.20,81.90,21.30,59.22,0.00,410.23,91.80,0.02,479.92,0.00,-0.20,13.50,57.89
2019-12-15 06:05,15.20,-0.17,78.73,0.00,129.87,0.00,394.30,93.19,0.02,473.15,0.00,-29.78,13.70,57.89
2019-12-15 06:10,21.36,0.19,87.48,0.00,135.09,0.00,371.23,89.74,0.02,494.56,0.00,-8.68,13.90,57.89
2019-12-15 06:15,27.53,2.00,98.62,0.00,135.15,0.00,367.76,90.23,0.02,452.22,0.00,-10.47,14.10,57.89
2019-12-15 06:20,33.70,3.06,98.81,0.00,134.46,0.00,357.37,91.21,0.02,466.57,0.00,-17.64,14.30,57.89
2019-12-15 06:25,39.86,4.43,100.35,0.00,135.47,0.00,356.77,87.85,0.02,474.33,0.00,-0.86,14.50,57.89
2019-12-15 06:30,46.03,6.18,94.36,0.00,135.04,0.00,357.42,89.98,0.02,495.19,0.00,-0.08,14.70,57.28
2019-12-15 06:35,57.43,9.83,82.64,0.00,135.21,0.00,357.28,94.66,0.02,460.01,0.00,-28.88,14.88,57.28
2019-12-15 06:40,68.83,13.79,75.12,5.33,134.33,0.00,393.13,88.85,0.02,470.19,0.00,-0.15,15.07,57.28
2019-12-15 06:45,80.23,16.32,74.78,7.72,134.20,0.00,365.73,90.12,0.02,455.21,0.00,-0.09,15.25,57.28
2019-12-15 06:50,91.63,21.60,70.22,0.00,134.26,0.00,357.05,90.08,0.02,444.10,0.00,-39.62,15.43,57.28
2019-12-15 06:55,103.03,27.64,80.22,0.00,135.21,0.00,355.34,90.31,0.02,449.72,0.00,-22.94,15.62,57.28
2019-12-15 07:00,114.43,32.22,86.57,0.00,134.74,0.00,337.95,89.70,0.02,503.45,0.00,-23.38,15.80,52.07
2019-12-15 07:05,130.29,39.13,77.15,0.02,8.36,0.00,382.82,88.95,0.02,505.66,0.00,-15.30,16.13,52.07
2019-12-15 07:10,146.14,44.46,69.70,0.00,10.79,0.00,413.69,95.91,0.02,519.99,0.00,-35.45,16.47,52.07
2019-12-15 07:15,162.00,53.24,72.54,0.00,10.65,0.00,383.34,89.21,0.02,513.38,0.00,-40.07,16.80,52.07
2019-12-15 07:20,177.85,60.86,77.97,12.40,10.39,0.00,336.93,86.98,0.02,501.59,0.00,-0.07,17.13,52.07
2019-12-15 07:25,193.70,66.60,83.58,19.30,10.39,0.00,314.32,86.65,0.02,467.72,0.00,-0.04,17.47,52.07
2019-12-15 07:30,209.56,75.08,85.40,17.60,10.44,0.00,311.52,86.19,0.02,453.00,0.00,-0.08,17.80,51.46
2019-12-15 07:35,227.78,84.27,102.12,0.00,10.35,0.00,311.55,91.20,0.02,426.81,0.00,-4.18,18.00,51.46
2019-12-15 07:40,246.01,92.73,105.07,42.15,10.44,0.00,328.38,92.38,0.02,400.05,0.00,-0.20,18.20,51.46
2019-12-15 07:45,264.24,101.76,118.73,21.12,10.32,0.00,330.42,89.29,0.02,382.49,0.00,-0.05,18.40,51.46
2019-12-15 07:50,282.46,109.93,133.23,16.07,10.80,0.00,341.86,86.83,0.02,255.33,0.00,-0.16,18.60,51.46
2019-12-15 07:55,300.69,118.30,138.23,28.02,10.64,0.00,385.72,88.95,0.02,229.60,0.00,-0.12,18.80,51.46
2019-12-15 08:00,318.91,125.45,138.12,24.40,10.21,0.00,388.38,88.30,0.02,205.75,0.00,-0.08,19.00,50.56
2019-12-15 08:05,338.25,134.37,149.70,1.60,52.57,0.00,358.14,93.02,0.02,198.56,0.00,-0.08,19.05,50.56
2019-12-15 08:10,357.58,142.05,170.94,0.00,60.43,0.00,366.19,86.05,0.02,169.11,0.00,-36.51,19.10,50.56
2019-12-15 08:15,376.92,145.22,175.66,15.56,60.21,0.00,338.22,87.67,0.02,186.53,0.00,-0.10,19.15,50.56
2019-12-15 08:20,396.25,149.91,181.25,0.40,60.44,0.00,313.00,91.00,0.02,148.49,0.00,-0.04,19.20,50.56
2019-12-15 08:25,415.58,151.37,181.55,0.99,60.41,0.00,309.83,90.87,0.02,131.87,0.00,-0.08,19.25,50.56
2019-12-15 08:30,434.92,154.82,180.44,0.00,60.79,0.00,308.14,87.15,0.02,115.07,0.00,-7.23,19.30,43.97
2019-12-15 08:35,452.24,158.35,174.75,30.00,60.84,0.00,318.41,90.53,0.02,121.70,0.00,-0.10,19.50,43.97
2019-12-15 08:40,469.56,160.67,176.17,0.00,60.49,0.00,307.15,88.32,0.02,112.05,0.00,-0.39,19.70,43.97
2019-12-15 08:45,486.88,163.66,173.63,0.00,60.67,0.00,310.15,93.52,0.02,88.49,0.00,-9.69,19.90,43.97
2019-12-15 08:50,504.20,166.02,186.85,0.00,60.10,0.00,306.30,88.12,0.02,73.95,0.00,-2.68,20.10,43.97
2019-12-15 08:55,521.52,168.42,194.51,0.58,60.09,0.00,308.33,91.98,0.02,56.64,0.00,-13.38,20.30,43.97
2019-12-15 09:00,538.84,172.27,186.65,0.00,60.56,0.00,307.83,90.55,0.02,42.91,0.00,-0.82,20.50,44.27
2019-12-15 09:05,553.67,174.74,185.65,30.20,59.59,0.00,320.62,90.15,0.02,36.29,0.00,-0.07,20.75,44.27
2019-12-15 09:10,568.50,176.23,190.00,0.00,60.64,0.00,315.76,89.47,0.02,13.51,0.00,-0.49,21.00,44.27
2019-12-15 09:15,583.33,180.86,204.78,6.30,59.80,0.00,305.52,91.92,0.02,0.00,-5.70,-0.22,21.25,44.27
2019-12-15 09:20,598.15,183.81,215.16,0.00,59.92,0.00,305.40,91.46,0.02,0.00,-40.08,-32.72,21.50,44.27
2019-12-15 09:25,612.98,182.55,213.17,4.13,60.01,0.00,312.06,88.11,0.02,0.00,-53.29,-0.20,21.75,44.27
2019-12-15 09:30,627.81,187.89,233.65,0.00,60.00,0.00,303.72,89.49,0.02,0.00,-131.52,-15.97,22.00,44.89
2019-12-15 09:35,642.13,189.56,227.67,0.10,102.98,0.00,308.12,91.96,0.02,0.00,-145.69,-0.06,22.17,44.89
2019-12-15 09:40,656.45,196.85,230.54,0.00,120.12,0.00,313.17,94.13,0.02,0.00,-159.19,-13.69,22.33,44.89
2019-12-15 09:45,670.77,196.40,240.13,0.00,120.13,0.00,303.87,88.60,0.02,0.00,-179.25,-6.38,22.50,44.89
2019-12-15 09:50,685.10,197.26,247.54,6.50,119.29,0.00,305.20,90.56,0.02,0.00,-175.69,-0.07,22.67,44.89
2019-12-15 09:55,699.42,202.90,258.12,11.40,120.64,0.00,303.90,91.02,0.02,0.00,-226.47,-0.22,22.83,44.89
2019-12-15 10:00,713.74,201.05,290.19,13.50,119.08,0.00,313.42,87.01,0.02,0.00,-262.85,-0.08,23.00,40.96
2019-12-15 10:05,724.34,205.91,301.40,0.00,119.10,0.00,307.45,86.34,0.02,0.00,-287.94,-2.99,23.20,40.96
2019-12-15 10:10,734.95,209.54,334.65,0.30,119.98,0.00,309.34,89.27,0.02,0.00,-329.48,-0.09,23.40,40.96
2019-12-15 10:15,745.55,207.31,345.04,46.21,120.38,0.00,307.37,88.92,0.02,0.00,-373.89,-0.09,23.60,40.96
2019-12-15 10:20,756.16,204.10,390.72,0.00,120.85,0.00,306.18,86.48,0.02,0.00,-392.48,-0.88,23.80,40.96
2019-12-15 10:25,766.76,212.22,401.74,9.63,119.68,0.00,308.07,89.15,0.02,0.00,-437.78,-0.09,24.00,40.96
2019-12-15 10:30,777.37,216.31,459.06,0.00,119.07,0.00,308.77,87.56,0.02,0.00,-452.93,-2.04,24.20,37.33
2019-12-15 10:35,786.63,215.95,479.10,32.50,81.53,0.00,310.07,92.08,0.02,0.00,-451.15,-0.18,24.32,37.33
2019-12-15 10:40,795.89,209.80,502.77,0.00,79.12,0.00,307.27,87.60,0.02,0.00,-517.20,-5.07,24.43,37.33
2019-12-15 10:45,805.14,216.78,535.97,0.00,80.31,0.00,309.05,93.20,0.02,0.00,-548.56,-20.06,24.55,37.33
2019-12-15 10:50,814.40,217.98,539.59,18.50,80.55,0.00,307.70,88.00,0.02,0.00,-558.06,-0.11,24.67,37.33
2019-12-15 10:55,823.66,220.35,578.09,14.30,78.89,0.00,309.61,90.09,0.02,0.00,-549.77,-0.99,24.78,37.33
2019-12-15 11:00,832.92,221.11,613.06,1.54,80.25,0.00,308.38,90.73,0.02,0.00,-541.73,-0.02,24.90,31.48
2019-12-15 11:05,838.94,217.20,637.23,30.00,8.79,0.00,317.27,91.49,0.02,0.00,-609.07,-1.00,24.85,31.48
2019-12-15 11:10,844.96,222.65,676.23,0.00,10.54,0.00,308.88,92.34,0.02,0.00,-611.50,-11.90,24.80,31.48
2019-12-15 11:15,850.98,218.19,680.27,0.00,10.53,0.00,311.30,97.01,0.02,0.00,-668.49,-38.45,24.75,31.48
2019-12-15 11:20,857.01,222.67,701.28,0.00,10.33,0.00,307.10,86.09,0.02,0.00,-668.91,-1.79,24.70,31.48
2019-12-15 11:25,863.03,203.58,712.80,12.78,11.12,0.00,307.82,89.19,0.02,0.00,-668.69,-0.97,24.65,31.48
2019-12-15 11:30,869.05,217.65,735.77,0.00,10.41,0.00,308.42,92.67,0.02,0.00,-668.98,-17.51,24.60,24.57
2019-12-15 11:35,872.62,197.68,758.30,8.10,17.70,0.00,310.62,91.94,0.02,0.00,-642.84,-0.98,24.78,24.57
2019-12-15 11:40,876.20,174.12,724.15,30.00,15.88,0.00,320.38,88.32,0.02,0.00,-668.86,-1.06,24.97,24.57
2019-12-15 11:45,879.77,190.77,759.18,27.03,18.04,0.00,317.26,88.46,0.02,0.00,-642.99,-0.94,25.15,24.57
2019-12-15 11:50,883.34,171.09,733.89,38.75,16.72,0.00,311.60,87.09,0.02,0.00,-642.82,-1.02,25.33,24.57
2019-12-15 11:55,886.92,157.71,745.84,21.26,14.66,0.00,311.51,88.50,0.02,0.00,-668.76,-1.03,25.52,24.57
2019-12-15 12:00,890.49,164.48,740.65,0.20,15.21,0.00,312.04,90.46,0.02,0.00,-668.73,-1.00,25.70,-152.04
2019-12-15 12:05,892.25,197.24,815.77,0.00,18.71,0.00,304.32,90.55,0.02,0.00,-668.78,-35.88,25.82,-152.04
2019-12-15 12:10,894.00,182.19,793.84,19.90,17.53,0.00,308.72,89.22,0.02,0.00,-642.85,-1.00,25.93,-152.04
2019-12-15 12:15,895.76,171.60,851.49,0.00,16.11,0.00,311.22,96.03,0.02,0.00,-642.86,-13.22,26.05,-152.04
2019-12-15 12:20,897.52,155.67,819.57,4.81,15.26,0.00,310.95,88.16,0.02,0.00,-643.67,-0.95,26.17,-152.04
2019-12-15 12:25,899.27,146.05,783.21,0.00,13.92,0.00,309.36,88.09,0.02,0.00,-668.70,-4.37,26.28,-152.04
2019-12-15 12:30,901.03,145.17,789.14,0.00,13.12,0.00,309.35,88.53,0.02,0.00,-668.78,-8.89,26.40,-5.46
2019-12-15 12:35,902.19,159.68,763.99,0.00,55.33,0.00,305.16,88.07,0.02,0.00,-668.81,-22.91,26.32,-5.46
2019-12-15 12:40,903.36,127.32,881.45,0.00,15.59,0.00,322.36,89.11,0.02,0.00,-668.75,-19.35,26.23,-5.46
2019-12-15 12:45,904.52,127.32,893.20,0.00,15.92,0.00,312.34,87.49,0.02,0.00,-668.82,-39.20,26.15,-5.46
2019-12-15 12:50,905.68,126.33,884.97,18.90,16.33,0.00,309.79,86.37,0.02,0.00,-642.83,-0.17,26.07,-5.46
2019-12-15 12:55,906.85,127.18,869.43,8.60,16.17,0.00,309.29,88.60,0.02,0.00,-642.66,-0.98,25.98,-5.46
2019-12-15 13:00,908.01,113.01,813.83,30.00,15.75,0.00,321.64,90.81,0.02,0.00,-668.60,-0.15,25.90,19.89
2019-12-15 13:05,907.95,127.22,849.42,0.00,15.99,0.00,306.61,85.86,0.02,0.00,-668.60,-2.71,26.08,19.89
2019-12-15 13:10,907.90,127.19,823.89,0.30,16.14,0.00,306.08,89.26,0.02,0.00,-668.81,-0.08,26.27,19.89
2019-12-15 13:15,907.84,127.22,841.94,0.08,15.67,0.00,305.91,87.03,0.02,0.00,-668.90,-7.16,26.45,19.89
2019-12-15 13:20,907.78,126.02,920.47,0.00,16.01,0.00,307.33,88.41,0.02,0.00,-643.03,-5.25,26.63,19.89
2019-12-15 13:25,907.73,115.28,854.73,19.20,14.62,0.00,310.34,88.48,0.02,0.00,-658.25,-0.04,26.82,19.89
2019-12-15 13:30,907.67,127.14,843.91,0.00,16.45,0.00,309.00,90.30,0.02,0.00,-668.63,-37.80,27.00,6.89
2019-12-15 13:35,905.49,202.81,842.11,0.00,16.57,0.00,307.00,85.47,0.02,0.00,-668.99,-38.66,27.07,6.89
2019-12-15 13:40,903.30,222.06,854.90,0.00,16.48,0.00,306.02,87.89,0.02,0.00,-668.77,-40.18,27.13,6.89
2019-12-15 13:45,901.12,188.15,826.65,6.40,13.21,0.00,306.46,89.09,0.02,0.00,-657.07,-0.12,27.20,6.89
2019-12-15 13:50,898.94,186.78,852.61,21.60,13.63,0.00,305.06,86.01,0.02,0.00,-643.03,-0.04,27.27,6.89
2019-12-15 13:55,896.75,179.35,812.04,30.00,13.86,0.00,317.73,93.54,0.02,0.00,-642.91,-0.22,27.33,6.89
2019-12-15 14:00,894.57,125.17,863.06,0.00,15.66,0.00,307.78,90.70,0.02,0.00,-668.85,-1.72,27.40,5.90
2019-12-15 14:05,888.36,126.63,855.45,0.00,10.74,0.00,307.22,88.43,0.02,0.00,-668.74,-12.26,27.55,5.90
2019-12-15 14:10,882.15,126.55,898.20,2.50,10.57,0.00,307.82,92.88,0.02,0.00,-622.57,-0.22,27.70,5.90
2019-12-15 14:15,875.94,126.71,950.88,3.90,10.45,0.00,308.97,90.47,0.02,0.00,-640.94,-0.06,27.85,5.90
2019-12-15 14:20,869.74,112.67,876.36,0.22,10.03,0.00,308.91,85.87,0.02,0.00,-668.89,-3.70,28.00,5.90
2019-12-15 14:25,863.53,126.62,941.74,0.00,10.30,0.00,316.24,86.44,0.02,0.00,-654.42,-0.01,28.15,5.90
2019-12-15 14:30,857.32,125.61,882.15,0.01,9.89,0.00,307.16,91.90,0.02,0.00,-667.40,-0.34,28.30,1.29
2019-12-15 14:35,851.13,99.80,889.69,0.00,73.30,0.00,307.36,89.13,0.02,0.00,-665.63,-0.21,28.47,1.29
2019-12-15 14:40,844.93,100.72,889.05,0.00,91.39,0.00,308.50,91.04,0.02,0.00,-666.31,-0.08,28.63,1.29
2019-12-15 14:45,838.74,125.34,879.65,0.00,117.91,0.00,304.09,87.10,0.02,0.00,-666.07,-36.76,28.80,1.29
2019-12-15 14:50,832.54,125.32,867.97,0.00,117.98,0.00,310.93,89.03,0.02,0.00,-666.94,-40.03,28.97,1.29
2019-12-15 14:55,826.34,125.92,874.80,0.00,119.52,0.00,298.49,88.01,0.02,0.00,-664.79,-9.97,29.13,1.29
2019-12-15 15:00,820.15,126.25,850.90,17.60,118.15,0.00,305.08,88.86,0.02,0.00,-663.78,-0.10,29.30,23.07
2019-12-15 15:05,810.56,126.17,889.69,5.18,119.13,0.00,306.63,92.14,0.02,0.00,-665.47,-1.00,29.32,23.07
2019-12-15 15:10,800.97,126.24,872.49,17.20,118.87,0.00,307.14,90.92,0.02,0.00,-658.80,-0.10,29.33,23.07
2019-12-15 15:15,791.37,126.24,920.54,0.02,119.04,0.00,308.34,91.74,0.02,0.00,-658.50,-23.50,29.35,23.07
2019-12-15 15:20,781.78,126.28,900.61,0.05,117.56,0.00,308.87,90.03,0.02,0.00,-658.85,-0.50,29.37,23.07
2019-12-15 15:25,772.19,126.19,894.87,14.30,118.68,0.00,308.55,89.86,0.02,0.00,-610.41,-0.92,29.38,23.07
2019-12-15 15:30,762.60,126.11,926.82,0.00,119.16,0.00,308.20,89.02,0.02,0.00,-553.32,-5.39,29.40,37.25
2019-12-15 15:35,753.09,126.07,903.39,0.00,59.83,0.00,296.36,88.91,0.02,0.00,-533.94,-40.96,29.43,37.25
2019-12-15 15:40,743.58,126.15,927.73,0.00,59.65,0.00,294.42,91.75,0.02,0.00,-535.03,-30.50,29.47,37.25
2019-12-15 15:45,734.07,125.94,936.09,0.00,60.47,0.00,305.01,93.41,0.02,0.00,-509.62,-40.04,29.50,37.25
