date,Solar (Rooftop) -  MW,Solar (Utility) -  MW,Wind -  MW,Battery (Discharging) -  MW,Gas (Reciprocating) -  MW,Gas (OCGT) -  MW,Gas (CCGT) -  MW,Gas (Steam) -  MW,Distillate -  MW,Imports -  MW,Exports -  MW,Battery (Charging) -  MW,Temperature - C,Price - AUD/MWh
2019-12-23 22:35,0.00,-0.20,332.09,14.47,77.47,5.90,372.87,174.37,0.02,496.54,0.00,-0.16,20.82,68.42
2019-12-23 22:40,0.00,-0.20,314.63,16.99,157.20,0.00,410.45,158.76,0.02,486.73,0.00,-0.08,20.83,68.42
2019-12-23 22:45,0.00,-0.20,302.80,2.51,156.50,0.00,433.94,143.70,0.02,515.36,0.00,-0.12,20.85,68.42
2019-12-23 22:50,0.00,-0.20,303.51,0.10,157.60,0.00,406.43,142.05,0.02,587.89,0.00,-0.06,20.87,68.42
2019-12-23 22:55,0.00,-0.20,282.65,21.44,86.69,0.00,374.88,151.49,0.02,656.30,0.00,-0.14,20.88,68.42
2019-12-23 23:00,0.00,-0.20,273.59,2.27,90.71,0.00,340.66,138.92,0.02,546.24,0.00,-0.13,20.90,64.03
2019-12-23 23:05,0.00,-0.20,252.47,0.00,156.98,0.00,369.51,158.13,0.02,592.03,0.00,-4.72,20.80,64.03
2019-12-23 23:10,0.00,-0.20,251.65,1.34,158.40,0.00,345.36,141.86,0.02,639.58,0.00,-2.00,20.70,64.03
2019-12-23 23:15,0.00,-0.20,255.27,0.00,120.94,0.00,338.64,142.37,0.02,698.81,0.00,-2.86,20.60,64.03
2019-12-23 23:20,0.00,-0.20,244.34,0.00,57.28,0.00,337.97,135.74,0.02,742.80,0.00,-7.21,20.50,64.03
2019-12-23 23:25,0.00,-0.20,244.58,5.61,20.39,0.00,339.99,127.41,0.02,738.37,0.00,-1.99,20.40,64.03
2019-12-23 23:30,0.00,-0.20,243.03,10.44,21.30,0.00,345.36,123.22,0.02,673.56,0.00,-1.97,20.30,68.33
2019-12-23 23:35,0.00,-0.20,227.06,15.71,57.18,0.00,342.67,143.25,0.02,595.22,0.00,-0.07,20.10,68.33
2019-12-23 23:40,0.00,-0.20,227.91,6.72,99.92,0.00,344.01,134.53,0.02,559.17,0.00,-0.05,19.90,68.33
2019-12-23 23:45,0.00,-0.20,248.56,19.60,95.80,0.00,346.70,134.86,0.02,533.71,0.00,-0.10,19.70,68.33
2019-12-23 23:50,0.00,-0.20,230.87,0.00,154.44,0.00,356.76,141.21,0.02,542.74,0.00,-0.04,19.50,68.33
2019-12-23 23:55,0.00,-0.20,226.20,0.00,155.58,0.00,343.34,140.83,0.02,555.30,0.00,-0.08,19.30,68.33
2019-12-24 00:00,0.00,-0.20,216.48,2.62,154.76,0.00,380.92,174.84,0.02,543.21,0.00,-0.09,19.10,73.92
2019-12-24 00:05,0.00,-0.20,212.78,3.95,155.95,0.00,417.83,230.07,0.02,504.45,0.00,-0.11,19.03,73.92
2019-12-24 00:10,0.00,-0.20,222.06,1.30,157.21,0.00,450.72,276.43,0.02,444.94,0.00,-0.14,18.97,73.92
2019-12-24 00:15,0.00,-0.20,228.07,0.10,157.38,0.00,457.43,326.66,0.02,439.03,0.00,-0.07,18.90,73.92
2019-12-24 00:20,0.00,-0.20,225.77,0.00,156.57,0.00,456.76,320.24,0.02,475.35,0.00,-6.53,18.83,73.92
2019-12-24 00:25,0.00,-0.20,229.05,0.00,157.72,0.00,461.46,307.12,0.02,409.62,0.00,-30.63,18.77,73.92
2019-12-24 00:30,0.00,-0.20,229.64,0.00,157.20,0.00,459.44,335.20,0.02,384.32,0.00,-2.63,18.70,71.84
2019-12-24 00:35,0.00,-0.30,221.34,12.31,158.37,0.00,466.15,317.81,0.02,331.75,0.00,0.00,18.70,71.84
2019-12-24 00:40,0.00,-0.20,212.57,0.00,157.47,0.00,463.47,354.37,0.02,315.03,0.00,-1.32,18.70,71.84
2019-12-24 00:45,0.00,-0.30,198.09,0.00,156.98,0.00,463.47,339.20,0.02,345.15,0.00,-26.23,18.70,71.84
2019-12-24 00:50,0.00,-0.20,183.64,0.00,158.74,0.00,463.47,349.90,0.02,322.75,0.00,-11.31,18.70,71.84
2019-12-24 00:55,0.00,-0.30,169.07,39.15,158.88,0.00,466.82,364.89,0.02,345.38,0.00,-0.17,18.70,71.84
2019-12-24 01:00,0.00,-0.20,162.87,0.00,157.87,0.00,462.80,353.54,0.02,346.77,0.00,-23.97,18.70,72.42
2019-12-24 01:05,0.00,-0.20,153.35,23.80,156.95,0.00,466.82,369.66,0.02,361.88,0.00,-0.07,18.67,72.42
2019-12-24 01:10,0.00,-0.20,154.05,0.50,157.11,0.00,464.14,353.68,0.02,351.61,0.00,-0.08,18.63,72.42
2019-12-24 01:15,0.00,-0.20,151.79,0.00,158.53,0.00,464.81,345.44,0.02,351.54,0.00,-2.17,18.60,72.42
2019-12-24 01:20,0.00,-0.20,156.33,0.00,159.70,0.00,464.81,345.86,0.02,313.92,0.00,-0.44,18.57,72.42
2019-12-24 01:25,0.00,-0.20,157.13,1.30,157.24,0.00,458.10,344.66,0.02,305.24,0.00,-0.24,18.53,72.42
2019-12-24 01:30,0.00,-0.20,154.63,0.00,157.82,0.00,456.76,346.04,0.02,457.98,0.00,-14.37,18.50,89.89
2019-12-24 01:35,0.00,-0.20,160.72,30.00,24.41,0.00,229.93,319.61,0.02,701.64,0.00,-0.09,18.35,89.89
2019-12-24 01:40,0.00,-0.20,175.02,1.20,20.68,0.00,231.94,287.07,0.02,720.56,0.00,-0.18,18.20,89.89
2019-12-24 01:45,0.00,-0.20,179.53,0.00,21.23,0.00,231.94,241.81,0.02,775.10,0.00,-0.49,18.05,89.89
2019-12-24 01:50,0.00,-0.20,195.45,0.00,20.71,0.00,233.28,204.01,0.02,767.09,0.00,-10.92,17.90,89.89
2019-12-24 01:55,0.00,-0.20,206.84,26.92,20.81,0.00,231.27,164.25,0.02,789.23,0.00,-0.19,17.75,89.89
2019-12-24 02:00,0.00,-0.20,215.78,0.06,21.01,0.00,231.94,138.02,0.02,764.69,0.00,0.00,17.60,81.14
2019-12-24 02:05,0.00,-0.20,211.12,10.27,21.09,0.00,231.94,124.35,0.02,771.77,0.00,-0.07,17.57,81.14
2019-12-24 02:10,0.00,-0.20,210.77,0.10,21.61,0.00,232.61,120.95,0.02,757.68,0.00,-0.20,17.53,81.14
2019-12-24 02:15,0.00,-0.20,214.67,0.00,20.45,0.00,232.61,124.36,0.02,742.65,0.00,-4.67,17.50,81.14
2019-12-24 02:20,0.00,-0.20,219.34,0.00,20.17,0.00,232.61,121.78,0.02,730.73,0.00,-0.33,17.47,81.14
2019-12-24 02:25,0.00,-0.20,227.10,0.00,20.29,0.00,233.28,122.22,0.02,667.61,0.00,-0.70,17.43,81.14
2019-12-24 02:30,0.00,-0.20,230.38,15.30,19.93,48.60,232.61,121.17,0.02,711.77,0.00,-0.20,17.40,73.93
2019-12-24 02:35,0.00,-0.20,226.26,0.00,20.13,70.73,232.61,98.85,0.02,672.86,0.00,-11.60,17.18,73.93
2019-12-24 02:40,0.00,-0.30,219.03,0.01,21.19,71.12,232.61,84.50,0.02,727.80,0.00,-7.17,16.97,73.93
2019-12-24 02:45,0.00,-0.20,223.97,0.00,20.78,71.37,233.28,82.01,0.02,672.91,0.00,-39.32,16.75,73.93
2019-12-24 02:50,0.00,-0.20,220.56,0.00,20.71,71.36,231.94,79.34,0.02,681.28,0.00,-11.39,16.53,73.93
2019-12-24 02:55,0.00,-0.20,220.92,0.00,21.32,71.37,232.61,79.59,0.02,730.52,0.00,-1.40,16.32,73.93
2019-12-24 03:00,0.00,-0.20,208.36,0.01,20.37,71.17,232.61,81.56,0.02,661.54,0.00,-32.26,16.10,74.52
2019-12-24 03:05,0.00,-0.20,213.64,0.00,20.81,71.27,217.17,82.59,0.02,694.67,0.00,-2.76,16.18,74.52
2019-12-24 03:10,0.00,-0.20,212.17,0.00,20.84,71.35,232.61,78.65,0.02,723.58,0.00,-0.18,16.27,74.52
2019-12-24 03:15,0.00,-0.20,205.21,0.00,21.18,71.36,234.62,81.22,0.02,696.15,0.00,-37.26,16.35,74.52
2019-12-24 03:20,0.00,-0.20,201.24,0.00,20.58,71.35,234.62,81.56,0.02,694.01,0.00,-40.61,16.43,74.52
2019-12-24 03:25,0.00,-0.20,194.60,0.01,20.39,71.38,233.95,80.45,0.02,698.79,0.00,-5.28,16.52,74.52
2019-12-24 03:30,0.00,-0.20,196.52,5.68,20.48,71.36,233.28,77.94,0.02,727.83,0.00,-0.06,16.60,79.08
2019-12-24 03:35,0.00,-0.20,195.51,0.00,21.01,71.25,233.95,82.39,0.02,736.10,0.00,-4.02,16.53,79.08
2019-12-24 03:40,0.00,-0.20,197.78,0.01,21.00,71.35,233.95,80.37,0.02,669.62,0.00,-12.70,16.47,79.08
2019-12-24 03:45,0.00,-0.20,193.27,2.10,20.62,71.35,233.95,83.70,0.02,670.66,0.00,-1.67,16.40,79.08
2019-12-24 03:50,0.00,-0.20,207.17,0.00,20.45,71.36,233.95,81.10,0.02,668.26,0.00,-13.35,16.33,79.08
2019-12-24 03:55,0.00,-0.30,233.52,0.00,20.31,71.35,233.95,83.34,0.02,663.34,0.00,-7.88,16.27,79.08
2019-12-24 04:00,0.00,-0.30,256.79,0.00,20.33,71.35,233.95,82.66,0.02,608.02,0.00,-25.37,16.20,76.38
2019-12-24 04:05,0.00,-0.30,255.05,2.85,19.67,71.36,233.95,81.30,0.02,620.03,0.00,-0.12,16.17,76.38
2019-12-24 04:10,0.00,-0.20,254.53,0.00,21.00,71.35,233.95,79.76,0.02,607.37,0.00,-7.77,16.13,76.38
2019-12-24 04:15,0.00,-0.20,261.05,0.00,19.96,71.23,233.28,80.12,0.02,618.48,0.00,-11.60,16.10,76.38
2019-12-24 04:20,0.00,-0.20,270.05,0.00,20.39,71.33,233.95,79.78,0.02,607.15,0.00,-0.08,16.07,76.38
2019-12-24 04:25,0.00,-0.20,274.99,12.74,21.56,71.35,233.28,82.90,0.02,629.54,0.00,-0.09,16.03,76.38
2019-12-24 04:30,0.00,-0.20,294.96,20.43,20.33,71.07,233.95,77.39,0.02,589.57,0.00,-0.07,16.00,73.75
2019-12-24 04:35,0.00,-0.20,311.80,27.30,20.62,71.34,233.28,75.47,0.02,551.83,0.00,0.00,15.92,73.75
2019-12-24 04:40,0.00,-0.20,322.10,0.00,20.77,71.08,233.95,78.43,0.02,508.06,0.00,-4.57,15.83,73.75
2019-12-24 04:45,0.00,-0.20,338.45,0.00,21.18,100.33,233.95,79.00,0.02,516.92,0.00,-10.47,15.75,73.75
2019-12-24 04:50,0.00,-0.20,346.04,0.00,20.22,114.33,234.62,77.67,0.02,504.15,0.00,-3.59,15.67,73.75
2019-12-24 04:55,0.00,-0.20,327.94,0.05,19.82,114.37,234.62,82.49,0.02,501.26,0.00,-0.20,15.58,73.75
2019-12-24 05:00,0.00,-0.20,317.61,18.30,20.63,114.18,233.95,82.01,0.02,547.66,0.00,-0.20,15.50,61.91
2019-12-24 05:05,0.01,-0.20,312.68,0.00,20.74,114.19,233.95,80.37,0.02,527.23,0.00,-5.27,15.43,61.91
2019-12-24 05:10,0.01,-0.20,312.50,0.00,20.87,113.81,234.62,77.24,0.02,540.74,0.00,-6.08,15.37,61.91
2019-12-24 05:15,0.02,-0.20,303.33,16.74,20.46,114.43,233.95,80.35,0.02,588.09,0.00,-0.13,15.30,61.91
2019-12-24 05:20,0.03,-0.20,298.54,0.20,20.48,114.50,233.95,79.57,0.02,573.17,0.00,0.00,15.23,61.91
2019-12-24 05:25,0.03,-0.20,279.10,0.00,21.19,114.39,234.62,82.22,0.02,607.09,0.00,-9.99,15.17,61.91
2019-12-24 05:30,0.04,-0.20,278.34,0.00,20.42,114.22,234.62,81.11,0.02,581.10,0.00,-0.94,15.10,55.79
2019-12-24 05:35,1.41,-0.20,288.53,3.50,20.40,114.23,233.95,116.24,0.02,542.94,0.00,-1.92,15.03,55.79
2019-12-24 05:40,2.78,-0.20,288.81,0.00,20.51,114.05,234.62,110.89,0.02,570.28,0.00,-20.30,14.97,55.79
2019-12-24 05:45,4.15,-0.20,293.04,2.02,20.74,114.31,233.28,115.43,0.02,530.91,0.00,-0.12,14.90,55.79
2019-12-24 05:50,5.51,-0.20,295.59,0.00,20.77,114.31,234.62,125.01,0.02,538.54,0.00,-10.72,14.83,55.79
2019-12-24 05:55,6.88,-0.20,295.93,0.00,20.68,114.19,234.62,122.76,0.02,551.23,0.00,-14.85,14.77,55.79
2019-12-24 06:00,8.25,-0.20,299.85,0.00,19.78,114.44,233.95,120.19,0.02,564.64,0.00,-14.28,14.70,65.03
2019-12-24 06:05,13.98,-0.20,309.45,14.14,19.97,114.39,233.95,126.14,0.02,545.54,0.00,0.00,15.02,65.03
2019-12-24 06:10,19.70,-0.16,315.54,16.28,20.48,114.31,234.62,127.18,0.02,535.61,0.00,-0.21,15.33,65.03
2019-12-24 06:15,25.43,0.16,322.28,3.30,20.57,114.38,234.62,120.81,0.02,540.06,0.00,-0.07,15.65,65.03
2019-12-24 06:20,31.16,2.31,336.44,0.00,20.39,114.42,235.29,118.49,0.02,535.15,0.00,-20.31,15.97,65.03
2019-12-24 06:25,36.88,3.36,340.86,0.00,20.65,114.31,234.62,107.98,0.02,510.11,0.00,-34.55,16.28,65.03
2019-12-24 06:30,42.61,4.53,345.94,10.10,20.77,114.19,233.95,119.89,0.02,494.12,0.00,-0.07,16.60,66.05
2019-12-24 06:35,52.72,5.54,338.68,0.00,20.42,114.38,233.95,131.39,0.02,471.12,0.00,-5.31,17.13,66.05
2019-12-24 06:40,62.83,9.26,331.68,0.00,20.75,114.11,233.95,119.13,0.02,485.32,0.00,-17.39,17.67,66.05
2019-12-24 06:45,72.94,12.16,322.30,0.00,20.74,114.20,234.62,119.93,0.02,490.57,0.00,-9.07,18.20,66.05
2019-12-24 06:50,83.06,16.52,320.14,0.20,19.65,113.88,234.62,119.56,0.02,507.52,0.00,-0.12,18.73,66.05
2019-12-24 06:55,93.17,20.29,322.76,0.04,20.31,113.85,233.95,107.94,0.02,501.45,0.00,-26.20,19.27,66.05
2019-12-24 07:00,103.28,25.53,331.55,0.00,20.13,113.80,234.62,109.75,0.02,492.89,0.00,-1.13,19.80,58.88
2019-12-24 07:05,117.80,30.15,327.91,0.00,20.46,113.49,234.62,122.35,0.02,498.04,0.00,-0.80,19.98,58.88
2019-12-24 07:10,132.32,37.04,332.00,0.00,20.84,113.86,235.29,117.78,0.02,490.02,0.00,-23.58,20.17,58.88
2019-12-24 07:15,146.84,45.25,307.78,0.01,19.90,113.29,234.62,120.24,0.02,523.46,0.00,-0.89,20.35,58.88
2019-12-24 07:20,161.36,49.94,287.51,0.00,20.57,113.04,235.29,114.53,0.02,510.76,0.00,-38.44,20.53,58.88
2019-12-24 07:25,175.88,58.49,275.44,16.41,20.37,112.93,233.95,122.59,0.02,506.08,0.00,-0.10,20.72,58.88
2019-12-24 07:30,190.40,68.40,278.48,8.60,20.57,112.65,232.61,124.23,0.02,499.85,0.00,-0.14,20.90,55.58
2019-12-24 07:35,207.45,76.79,278.75,12.21,20.95,112.39,233.28,124.31,0.02,519.11,0.00,-0.07,21.13,55.58
2019-12-24 07:40,224.49,85.03,268.47,0.04,20.43,112.16,234.62,120.17,0.02,473.20,0.00,-23.20,21.37,55.58
2019-12-24 07:45,241.54,93.63,266.57,9.90,20.45,112.04,233.95,118.36,0.02,479.94,0.00,-0.06,21.60,55.58
2019-12-24 07:50,258.59,101.85,253.98,8.40,20.80,112.16,233.28,118.79,0.02,497.39,0.00,-0.16,21.83,55.58
2019-12-24 07:55,275.63,107.77,242.73,0.00,20.31,111.80,232.61,118.13,0.02,456.80,0.00,-4.34,22.07,55.58
2019-12-24 08:00,292.68,115.15,237.84,0.00,21.06,111.43,233.95,118.68,0.02,469.25,0.00,-0.31,22.30,54.40
2019-12-24 08:05,311.26,123.97,231.55,1.60,20.78,110.77,233.28,123.00,0.02,421.91,0.00,-0.14,22.58,54.40
2019-12-24 08:10,329.84,129.04,226.94,2.16,19.91,110.94,232.61,127.17,0.02,408.87,0.00,0.00,22.87,54.40
2019-12-24 08:15,348.42,135.64,204.13,8.50,20.26,110.85,233.28,136.26,0.02,435.28,0.00,-0.07,23.15,54.40
2019-12-24 08:20,367.01,141.58,197.77,14.50,20.84,110.32,233.28,126.41,0.02,436.44,0.00,-0.07,23.43,54.40
2019-12-24 08:25,385.59,143.62,186.21,4.99,20.43,110.45,233.28,121.81,0.02,423.44,0.00,0.00,23.72,54.40
2019-12-24 08:30,404.17,147.86,174.65,0.40,21.07,109.96,232.61,130.08,0.02,541.15,0.00,0.00,24.00,66.31
2019-12-24 08:35,421.18,150.13,183.80,0.10,20.29,56.69,232.61,126.94,0.02,482.66,0.00,-0.14,24.27,66.31
2019-12-24 08:40,438.19,157.18,183.07,27.30,20.78,0.00,233.95,127.62,0.02,476.84,0.00,-0.15,24.53,66.31
2019-12-24 08:45,455.19,158.71,182.68,10.28,20.00,0.00,235.29,122.71,0.02,473.89,0.00,-0.09,24.80,66.31
2019-12-24 08:50,472.20,164.14,173.99,0.20,20.29,0.00,235.96,122.28,0.02,475.12,0.00,-0.11,25.07,66.31
2019-12-24 08:55,489.21,163.07,175.51,10.00,20.31,0.00,235.96,117.20,0.02,487.00,0.00,-0.06,25.33,66.31
2019-12-24 09:00,506.22,170.63,179.61,0.04,19.85,0.00,236.64,114.73,0.02,455.61,0.00,-9.50,25.60,64.10
2019-12-24 09:05,522.15,172.21,170.43,12.00,19.62,0.00,235.96,118.29,0.02,431.04,0.00,-0.06,25.72,64.10
2019-12-24 09:10,538.08,175.03,149.08,7.00,20.60,0.00,236.64,122.19,0.02,433.32,0.00,-0.10,25.83,64.10
2019-12-24 09:15,554.00,177.68,123.30,3.50,20.63,0.00,237.31,121.77,0.02,474.57,0.00,-0.07,25.95,64.10
2019-12-24 09:20,569.93,181.69,107.39,0.10,20.55,0.00,236.64,118.79,0.02,474.53,0.00,-0.14,26.07,64.10
2019-12-24 09:25,585.86,184.84,100.80,22.00,20.05,0.00,235.96,129.71,0.02,491.42,0.00,-0.12,26.18,64.10
2019-12-24 09:30,601.79,187.95,100.85,5.60,19.93,0.00,235.96,120.42,0.02,468.18,0.00,-0.12,26.30,65.09
2019-12-24 09:35,614.69,193.28,82.33,0.20,20.48,0.00,235.96,117.72,0.02,440.71,0.00,-0.14,26.57,65.09
2019-12-24 09:40,627.60,192.09,74.68,0.12,19.81,0.00,236.64,114.18,0.02,451.75,0.00,0.00,26.83,65.09
2019-12-24 09:45,640.50,187.81,64.02,12.50,20.57,0.00,235.96,117.34,0.02,479.60,0.00,-0.06,27.10,65.09
2019-12-24 09:50,653.40,197.69,68.47,0.30,19.81,0.00,235.96,111.61,0.02,441.19,0.00,-0.12,27.37,65.09
2019-12-24 09:55,666.31,199.68,64.51,0.30,19.30,0.00,236.64,120.38,0.02,456.84,0.00,-0.08,27.63,65.09
2019-12-24 10:00,679.21,201.89,60.85,15.00,19.71,0.00,235.96,124.22,0.02,446.23,0.00,-0.06,27.90,60.03
2019-12-24 10:05,690.53,203.76,56.78,15.50,20.14,0.00,235.96,121.86,0.02,446.37,0.00,-0.04,27.73,60.03
2019-12-24 10:10,701.85,205.67,57.60,1.60,20.23,0.00,235.96,124.69,0.02,455.70,0.00,-0.16,27.57,60.03
2019-12-24 10:15,713.17,208.07,58.07,0.30,20.72,0.00,235.96,125.70,0.02,439.68,0.00,-0.14,27.40,60.03
2019-12-24 10:20,724.49,209.24,50.12,0.30,20.36,0.00,236.64,119.18,0.02,429.20,0.00,-0.09,27.23,60.03
2019-12-24 10:25,735.81,210.89,49.19,0.00,20.45,0.00,235.96,118.16,0.02,439.20,0.00,-4.30,27.07,60.03
2019-12-24 10:30,747.13,212.57,50.78,4.00,19.96,0.00,235.29,122.39,0.02,436.54,0.00,-0.08,26.90,57.75
2019-12-24 10:35,755.50,201.61,44.83,0.00,19.42,0.00,235.96,124.97,0.02,427.63,0.00,-0.02,26.97,57.75
2019-12-24 10:40,763.87,195.27,40.73,0.20,20.23,0.00,235.29,122.57,0.02,476.40,0.00,-0.11,27.03,57.75
2019-12-24 10:45,772.23,209.55,37.38,0.00,20.39,0.00,234.62,119.21,0.02,440.42,0.00,-5.22,27.10,57.75
2019-12-24 10:50,780.60,199.45,40.09,11.60,20.29,0.00,235.29,123.19,0.02,419.27,0.00,-0.22,27.17,57.75
2019-12-24 10:55,788.97,220.17,34.86,0.00,20.65,0.00,235.29,117.73,0.02,421.01,0.00,-0.21,27.23,57.75
2019-12-24 11:00,797.34,221.25,35.14,0.20,20.08,0.00,235.29,117.01,0.02,413.62,0.00,-0.19,27.30,55.56
2019-12-24 11:05,804.49,221.70,31.89,0.10,20.43,0.00,236.64,119.74,0.02,410.14,0.00,-0.02,27.42,55.56
2019-12-24 11:10,811.64,208.22,39.26,2.10,20.58,0.00,235.29,118.25,0.02,408.46,0.00,0.00,27.53,55.56
2019-12-24 11:15,818.79,225.27,39.78,0.20,20.94,0.00,235.29,124.49,0.02,421.48,0.00,-0.10,27.65,55.56
2019-12-24 11:20,825.94,225.32,35.18,0.00,20.00,0.00,234.62,119.01,0.02,397.20,0.00,-23.56,27.77,55.56
2019-12-24 11:25,833.09,225.25,34.86,0.00,20.86,0.00,234.62,106.31,0.02,409.38,0.00,-10.67,27.88,55.56
2019-12-24 11:30,840.24,225.32,40.55,0.00,19.53,0.00,233.95,112.41,0.02,401.97,0.00,-18.45,28.00,49.02
2019-12-24 11:35,841.56,225.25,33.66,0.00,20.11,0.00,235.96,119.15,0.02,419.89,0.00,-0.56,28.10,49.02
2019-12-24 11:40,842.87,225.29,32.27,6.40,20.40,0.00,234.62,121.59,0.02,423.86,0.00,-0.08,28.20,49.02
2019-12-24 11:45,844.19,225.14,32.21,0.00,20.66,0.00,234.62,118.24,0.02,406.97,0.00,-1.77,28.30,49.02
2019-12-24 11:50,845.51,224.93,30.29,4.80,19.87,0.00,235.96,112.83,0.02,420.48,0.00,-0.10,28.40,49.02
2019-12-24 11:55,846.82,225.19,30.66,5.70,20.31,0.00,235.29,119.16,0.02,427.35,0.00,-0.11,28.50,49.02
2019-12-24 12:00,848.14,225.31,28.07,9.60,20.14,0.00,235.29,119.26,0.02,459.08,0.00,-0.18,28.60,51.14
2019-12-24 12:05,847.72,225.20,29.20,0.50,20.81,0.00,235.29,116.76,0.02,449.95,0.00,-0.08,28.73,51.14
2019-12-24 12:10,847.29,225.15,31.38,0.00,19.65,0.00,235.96,117.37,0.02,466.94,0.00,-4.89,28.87,51.14
2019-12-24 12:15,846.87,208.33,33.79,0.00,19.41,0.00,235.29,124.89,0.02,484.58,0.00,-0.19,29.00,51.14
2019-12-24 12:20,846.44,219.67,38.72,0.00,20.75,0.00,235.29,123.28,0.02,464.73,0.00,-0.23,29.13,51.14
2019-12-24 12:25,846.02,225.11,39.24,0.10,20.02,0.00,235.96,118.15,0.02,477.61,0.00,-0.09,29.27,51.14
2019-12-24 12:30,845.59,225.14,41.00,0.00,20.10,0.00,234.62,115.02,0.02,496.30,0.00,-0.59,29.40,54.82
2019-12-24 12:35,847.63,225.15,43.32,0.00,20.46,0.00,234.62,113.83,0.02,493.64,0.00,-17.12,29.32,54.82
2019-12-24 12:40,849.66,225.20,51.06,0.08,20.77,0.00,235.96,113.82,0.02,524.12,0.00,-20.50,29.23,54.82
2019-12-24 12:45,851.70,225.15,58.79,0.00,20.37,0.00,202.41,120.48,0.02,535.78,0.00,-16.14,29.15,54.82
2019-12-24 12:50,853.74,220.90,71.27,0.10,20.55,0.00,170.20,117.19,0.02,551.19,0.00,-0.06,29.07,54.82
2019-12-24 12:55,855.77,225.30,78.44,10.60,19.56,0.00,168.85,124.92,0.02,544.20,0.00,-0.08,28.98,54.82
2019-12-24 13:00,857.81,224.99,84.77,0.00,20.25,0.00,169.53,116.37,0.02,526.74,0.00,-0.49,28.90,60.30
2019-12-24 13:05,852.03,223.21,82.87,16.30,28.95,0.00,170.20,125.99,0.02,513.75,0.00,-0.07,29.00,60.30
2019-12-24 13:10,846.25,225.18,96.79,9.80,28.44,0.00,169.53,118.50,0.02,527.92,0.00,-0.09,29.10,60.30
2019-12-24 13:15,840.47,221.32,101.79,9.80,28.31,0.00,169.53,120.02,0.02,542.85,0.00,0.00,29.20,60.30
2019-12-24 13:20,834.69,215.83,104.94,7.13,28.79,0.00,170.87,123.69,0.02,573.64,0.00,0.00,29.30,60.30
2019-12-24 13:25,828.91,223.96,109.49,0.00,28.37,0.00,169.53,126.87,0.02,588.98,0.00,-14.77,29.40,60.30
2019-12-24 13:30,823.13,210.76,129.47,0.10,29.11,0.00,170.20,119.25,0.02,597.20,0.00,-0.10,29.50,61.84
2019-12-24 13:35,792.85,193.43,144.70,11.60,28.34,0.00,169.53,121.29,0.02,567.34,0.00,-0.07,29.30,61.84
2019-12-24 13:40,762.56,170.85,141.43,0.00,29.04,0.00,169.53,119.22,0.02,603.82,0.00,-5.11,29.10,61.84
2019-12-24 13:45,732.28,174.10,140.09,0.20,28.50,0.00,170.20,122.73,0.02,626.42,0.00,-0.07,28.90,61.84
2019-12-24 13:50,701.99,186.20,140.03,0.10,28.58,0.00,170.20,121.52,0.02,642.57,0.00,-0.02,28.70,61.84
2019-12-24 13:55,671.70,183.22,151.18,5.20,28.53,0.00,170.20,122.94,0.02,651.51,0.00,-0.11,28.50,61.84
2019-12-24 14:00,641.42,176.29,177.60,5.80,27.99,0.00,170.20,120.09,0.02,688.17,0.00,-0.06,28.30,100.79
2019-12-24 14:05,642.03,167.19,194.10,6.30,20.08,0.00,170.20,121.16,0.02,737.87,0.00,-0.07,28.30,100.79
2019-12-24 14:10,642.64,163.39,209.64,0.00,20.00,0.00,169.53,120.49,0.02,743.67,0.00,-0.08,28.30,100.79
2019-12-24 14:15,643.24,174.69,214.80,0.80,20.07,0.00,197.71,121.84,0.02,752.76,0.00,-0.07,28.30,100.79
2019-12-24 14:20,643.85,211.55,216.89,0.00,33.78,0.00,234.62,125.64,0.02,748.88,0.00,-0.08,28.30,100.79
2019-12-24 14:25,644.46,189.16,224.14,2.40,47.99,0.00,232.61,135.13,0.02,761.41,0.00,-0.07,28.30,100.79
2019-12-24 14:30,645.07,209.82,234.77,12.42,20.43,0.00,229.93,128.48,0.02,679.68,0.00,-0.07,28.30,59.78
2019-12-24 14:35,645.67,225.26,241.97,0.00,19.62,0.00,242.68,122.94,-0.06,639.72,0.00,-18.45,28.43,59.78
2019-12-24 14:40,646.28,216.37,292.91,0.00,20.98,0.00,249.39,120.69,0.02,542.92,0.00,-5.18,28.57,59.78
2019-12-24 14:45,646.88,179.77,308.51,8.50,20.55,0.00,253.41,136.09,0.02,537.04,0.00,-0.07,28.70,59.78
2019-12-24 14:50,647.48,225.30,288.45,0.00,20.55,0.00,257.44,124.74,0.02,620.88,0.00,-0.14,28.83,59.78
2019-12-24 14:55,648.09,185.10,297.10,4.90,20.65,0.00,257.44,124.41,0.02,557.91,0.00,-0.07,28.97,59.78
2019-12-24 15:00,648.69,180.38,297.13,9.10,20.31,0.00,278.24,122.54,0.02,548.00,0.00,-0.07,29.10,51.90
2019-12-24 15:05,631.76,179.81,297.76,12.00,20.02,0.00,303.75,119.23,0.02,569.19,0.00,-0.08,28.92,51.90
2019-12-24 15:10,614.84,171.20,302.09,0.00,22.89,0.00,311.80,121.68,0.02,578.47,0.00,-0.59,28.73,51.90
2019-12-24 15:15,597.91,196.09,317.47,0.00,19.87,0.00,319.85,122.00,0.02,491.37,0.00,-15.14,28.55,51.90
2019-12-24 15:20,580.98,206.89,330.07,0.00,21.42,0.00,327.24,117.25,0.02,438.65,0.00,-40.08,28.37,51.90
